N°        MODEL           OUTPUT_SIZE     NEURONS         NUM_REFS        MODEL_SIZE      METHOD          THRESHOLD       PROBABILITY     TIME(ns)        RESULT         
1          0               2               256             0               2167816         BEST            0.55            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999569        3216            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999569        3216            OK             
3471       0               2               256             0               2167816         BEST            0.50            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.55            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.60            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.65            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.70            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.75            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.80            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.85            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.90            0.998784        3192            OK             
1          0               2               256             0               2167816         BEST            0.95            0.998784        3192            OK             
3481       0               2               256             0               2167816         BEST            0.50            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.55            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.60            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.65            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.70            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.75            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.80            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.85            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.90            1.000000        3192            OK             
1          0               2               256             0               2167816         BEST            0.95            1.000000        3192            OK             
3491       0               2               256             0               2167816         BEST            0.50            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.55            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.60            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.65            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.70            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.75            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.80            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.85            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.90            1.000000        3201            OK             
1          0               2               256             0               2167816         BEST            0.95            1.000000        3201            OK             
3501       0               2               256             0               2167816         BEST            0.50            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.55            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.60            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.65            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.70            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.75            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.80            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.85            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.90            1.000000        3176            OK             
1          0               2               256             0               2167816         BEST            0.95            1.000000        3176            OK             
3511       0               2               256             0               2167816         BEST            0.50            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.55            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.60            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.65            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.70            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.75            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.80            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.85            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.90            0.914917        3246            OK             
1          0               2               256             0               2167816         BEST            0.95            0.914917        3246            NO             
3521       0               2               256             0               2167816         BEST            0.50            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999942        3203            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999942        3203            OK             
3531       0               2               256             0               2167816         BEST            0.50            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999997        3263            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999997        3263            OK             
3541       0               2               256             0               2167816         BEST            0.50            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.55            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.60            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.65            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.70            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.75            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.80            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.85            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.90            0.066086        3201            NO             
1          0               2               256             0               2167816         BEST            0.95            0.066086        3201            NO             
3551       0               2               256             0               2167816         BEST            0.50            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999990        3202            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999990        3202            OK             
3561       0               2               256             0               2167816         BEST            0.50            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.55            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.60            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.65            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.70            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.75            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.80            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.85            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.90            0.008463        3238            NO             
1          0               2               256             0               2167816         BEST            0.95            0.008463        3238            NO             
3571       0               2               256             0               2167816         BEST            0.50            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.55            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.60            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.65            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.70            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.75            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.80            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.85            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.90            0.997472        3193            OK             
1          0               2               256             0               2167816         BEST            0.95            0.997472        3193            OK             
3581       0               2               256             0               2167816         BEST            0.50            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999710        3185            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999710        3185            OK             
3591       0               2               256             0               2167816         BEST            0.50            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.55            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.60            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.65            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.70            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.75            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.80            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.85            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.90            0.052318        3189            NO             
1          0               2               256             0               2167816         BEST            0.95            0.052318        3189            NO             
3601       0               2               256             0               2167816         BEST            0.50            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.55            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.60            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.65            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.70            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.75            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.80            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.85            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.90            0.462172        3197            NO             
1          0               2               256             0               2167816         BEST            0.95            0.462172        3197            NO             
3611       0               2               256             0               2167816         BEST            0.50            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999850        3202            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999850        3202            OK             
3621       0               2               256             0               2167816         BEST            0.50            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999927        3197            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999927        3197            OK             
3631       0               2               256             0               2167816         BEST            0.50            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.55            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.60            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.65            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.70            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.75            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.80            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.85            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.90            0.118655        3254            NO             
1          0               2               256             0               2167816         BEST            0.95            0.118655        3254            NO             
3641       0               2               256             0               2167816         BEST            0.50            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.55            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.60            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.65            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.70            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.75            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.80            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.85            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.90            0.912172        3205            OK             
1          0               2               256             0               2167816         BEST            0.95            0.912172        3205            NO             
3651       0               2               256             0               2167816         BEST            0.50            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.55            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.60            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.65            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.70            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.75            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.80            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.85            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.90            0.217157        3195            NO             
1          0               2               256             0               2167816         BEST            0.95            0.217157        3195            NO             
3661       0               2               256             0               2167816         BEST            0.50            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999769        3199            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999769        3199            OK             
3671       0               2               256             0               2167816         BEST            0.50            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999999        3236            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999999        3236            OK             
3681       0               2               256             0               2167816         BEST            0.50            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.55            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.60            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.65            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.70            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.75            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.80            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.85            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.90            0.500000        3210            NO             
1          0               2               256             0               2167816         BEST            0.95            0.500000        3210            NO             
3691       0               2               256             0               2167816         BEST            0.50            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.55            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.60            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.65            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.70            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.75            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.80            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.85            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.90            1.000000        3213            OK             
1          0               2               256             0               2167816         BEST            0.95            1.000000        3213            OK             
3701       0               2               256             0               2167816         BEST            0.50            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999739        3219            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999739        3219            OK             
3711       0               2               256             0               2167816         BEST            0.50            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.55            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.60            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.65            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.70            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.75            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.80            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.85            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.90            1.000000        3244            OK             
1          0               2               256             0               2167816         BEST            0.95            1.000000        3244            OK             
3721       0               2               256             0               2167816         BEST            0.50            1.000000        3196            OK             
1          0               2               256             0               2167816         BEST            0.55            1.000000        3196            OK             
1          0               2               256             0               2167816         BEST            0.60            1.000000        3196            OK             
1          0               2               256             0               2167816         BEST            0.65            1.000000        3196            OK             
1          0               2               256             0               2167816         BEST            0.70            1.000000        3196            OK             
