N°        MODEL           OUTPUT_SIZE     NEURONS         NUM_REFS        MODEL_SIZE      METHOD          THRESHOLD       PROBABILITY     TIME(ns)        RESULT         
1          0               2               256             0               2167816         BEST            0.55            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999502        3201            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999502        3201            OK             
4371       0               2               256             0               2167816         BEST            0.50            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999243        3316            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999243        3316            OK             
4381       0               2               256             0               2167816         BEST            0.50            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.55            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.60            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.65            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.70            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.75            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.80            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.85            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.90            0.984407        3256            OK             
1          0               2               256             0               2167816         BEST            0.95            0.984407        3256            OK             
4391       0               2               256             0               2167816         BEST            0.50            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999978        3194            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999978        3194            OK             
4401       0               2               256             0               2167816         BEST            0.50            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.55            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.60            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.65            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.70            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.75            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.80            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.85            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.90            0.997550        3245            OK             
1          0               2               256             0               2167816         BEST            0.95            0.997550        3245            OK             
4411       0               2               256             0               2167816         BEST            0.50            0.740128        3246            OK             
1          0               2               256             0               2167816         BEST            0.55            0.740128        3246            OK             
1          0               2               256             0               2167816         BEST            0.60            0.740128        3246            OK             
1          0               2               256             0               2167816         BEST            0.65            0.740128        3246            OK             
1          0               2               256             0               2167816         BEST            0.70            0.740128        3246            OK             
1          0               2               256             0               2167816         BEST            0.75            0.740128        3246            NO             
1          0               2               256             0               2167816         BEST            0.80            0.740128        3246            NO             
1          0               2               256             0               2167816         BEST            0.85            0.740128        3246            NO             
1          0               2               256             0               2167816         BEST            0.90            0.740128        3246            NO             
1          0               2               256             0               2167816         BEST            0.95            0.740128        3246            NO             
4421       0               2               256             0               2167816         BEST            0.50            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.55            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.60            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.65            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.70            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.75            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.80            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.85            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.90            0.994261        3216            OK             
1          0               2               256             0               2167816         BEST            0.95            0.994261        3216            OK             
4431       0               2               256             0               2167816         BEST            0.50            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.55            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.60            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.65            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.70            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.75            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.80            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.85            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.90            0.973553        3221            OK             
1          0               2               256             0               2167816         BEST            0.95            0.973553        3221            OK             
4441       0               2               256             0               2167816         BEST            0.50            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.55            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.60            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.65            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.70            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.75            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.80            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.85            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.90            0.992691        3226            OK             
1          0               2               256             0               2167816         BEST            0.95            0.992691        3226            OK             
4451       0               2               256             0               2167816         BEST            0.50            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.55            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.60            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.65            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.70            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.75            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.80            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.85            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.90            0.995671        3221            OK             
1          0               2               256             0               2167816         BEST            0.95            0.995671        3221            OK             
4461       0               2               256             0               2167816         BEST            0.50            0.765040        3237            OK             
1          0               2               256             0               2167816         BEST            0.55            0.765040        3237            OK             
1          0               2               256             0               2167816         BEST            0.60            0.765040        3237            OK             
1          0               2               256             0               2167816         BEST            0.65            0.765040        3237            OK             
1          0               2               256             0               2167816         BEST            0.70            0.765040        3237            OK             
1          0               2               256             0               2167816         BEST            0.75            0.765040        3237            OK             
1          0               2               256             0               2167816         BEST            0.80            0.765040        3237            NO             
1          0               2               256             0               2167816         BEST            0.85            0.765040        3237            NO             
1          0               2               256             0               2167816         BEST            0.90            0.765040        3237            NO             
1          0               2               256             0               2167816         BEST            0.95            0.765040        3237            NO             
4471       0               2               256             0               2167816         BEST            0.50            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.55            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.60            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.65            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.70            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.75            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.80            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.85            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.90            0.996538        4494            OK             
1          0               2               256             0               2167816         BEST            0.95            0.996538        4494            OK             
4481       0               2               256             0               2167816         BEST            0.50            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.55            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.60            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.65            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.70            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.75            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.80            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.85            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.90            0.998362        3271            OK             
1          0               2               256             0               2167816         BEST            0.95            0.998362        3271            OK             
4491       0               2               256             0               2167816         BEST            0.50            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999976        3197            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999976        3197            OK             
4501       0               2               256             0               2167816         BEST            0.50            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.55            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.60            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.65            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.70            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.75            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.80            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.85            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.90            0.993272        3217            OK             
1          0               2               256             0               2167816         BEST            0.95            0.993272        3217            OK             
4511       0               2               256             0               2167816         BEST            0.50            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.55            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.60            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.65            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.70            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.75            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.80            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.85            0.859779        3408            OK             
1          0               2               256             0               2167816         BEST            0.90            0.859779        3408            NO             
1          0               2               256             0               2167816         BEST            0.95            0.859779        3408            NO             
4521       0               2               256             0               2167816         BEST            0.50            0.781284        3205            OK             
1          0               2               256             0               2167816         BEST            0.55            0.781284        3205            OK             
1          0               2               256             0               2167816         BEST            0.60            0.781284        3205            OK             
1          0               2               256             0               2167816         BEST            0.65            0.781284        3205            OK             
1          0               2               256             0               2167816         BEST            0.70            0.781284        3205            OK             
1          0               2               256             0               2167816         BEST            0.75            0.781284        3205            OK             
1          0               2               256             0               2167816         BEST            0.80            0.781284        3205            NO             
1          0               2               256             0               2167816         BEST            0.85            0.781284        3205            NO             
1          0               2               256             0               2167816         BEST            0.90            0.781284        3205            NO             
1          0               2               256             0               2167816         BEST            0.95            0.781284        3205            NO             
4531       0               2               256             0               2167816         BEST            0.50            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.55            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.60            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.65            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.70            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.75            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.80            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.85            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.90            0.910965        3227            OK             
1          0               2               256             0               2167816         BEST            0.95            0.910965        3227            NO             
4541       0               2               256             0               2167816         BEST            0.50            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.55            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.60            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.65            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.70            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.75            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.80            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.85            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.90            0.993737        3243            OK             
1          0               2               256             0               2167816         BEST            0.95            0.993737        3243            OK             
4551       0               2               256             0               2167816         BEST            0.50            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.55            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.60            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.65            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.70            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.75            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.80            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.85            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.90            0.977149        3200            OK             
1          0               2               256             0               2167816         BEST            0.95            0.977149        3200            OK             
4561       0               2               256             0               2167816         BEST            0.50            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999496        3236            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999496        3236            OK             
4571       0               2               256             0               2167816         BEST            0.50            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999400        3634            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999400        3634            OK             
4581       0               2               256             0               2167816         BEST            0.50            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999772        3182            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999772        3182            OK             
4591       0               2               256             0               2167816         BEST            0.50            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.55            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.60            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.65            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.70            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.75            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.80            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.85            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.90            0.993033        3185            OK             
1          0               2               256             0               2167816         BEST            0.95            0.993033        3185            OK             
4601       0               2               256             0               2167816         BEST            0.50            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999944        3207            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999944        3207            OK             
4611       0               2               256             0               2167816         BEST            0.50            0.776066        3193            OK             
1          0               2               256             0               2167816         BEST            0.55            0.776066        3193            OK             
1          0               2               256             0               2167816         BEST            0.60            0.776066        3193            OK             
1          0               2               256             0               2167816         BEST            0.65            0.776066        3193            OK             
1          0               2               256             0               2167816         BEST            0.70            0.776066        3193            OK             
1          0               2               256             0               2167816         BEST            0.75            0.776066        3193            OK             
1          0               2               256             0               2167816         BEST            0.80            0.776066        3193            NO             
1          0               2               256             0               2167816         BEST            0.85            0.776066        3193            NO             
1          0               2               256             0               2167816         BEST            0.90            0.776066        3193            NO             
1          0               2               256             0               2167816         BEST            0.95            0.776066        3193            NO             
4621       0               2               256             0               2167816         BEST            0.50            0.999499        3248            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999499        3248            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999499        3248            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999499        3248            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999499        3248            OK             
