N°        MODEL           OUTPUT_SIZE     NEURONS         NUM_REFS        MODEL_SIZE      METHOD          THRESHOLD       PROBABILITY     TIME(ns)        RESULT         
1          0               2               256             0               2167816         BEST            0.65            0.000000        3196            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000000        3196            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000000        3196            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000000        3196            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000000        3196            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000000        3196            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000000        3196            NO             
2801       0               2               256             0               2167816         BEST            0.50            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.55            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.60            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.65            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.70            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.75            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.80            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.85            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.90            0.002688        3208            NO             
1          0               2               256             0               2167816         BEST            0.95            0.002688        3208            NO             
2811       0               2               256             0               2167816         BEST            0.50            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.55            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.60            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.65            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.70            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.75            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.80            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.85            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.90            0.027697        3201            NO             
1          0               2               256             0               2167816         BEST            0.95            0.027697        3201            NO             
2821       0               2               256             0               2167816         BEST            0.50            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000000        3191            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000000        3191            NO             
2831       0               2               256             0               2167816         BEST            0.50            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.55            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.60            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.65            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.70            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.75            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.80            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.85            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.90            0.041184        3217            NO             
1          0               2               256             0               2167816         BEST            0.95            0.041184        3217            NO             
2841       0               2               256             0               2167816         BEST            0.50            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.55            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.60            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.65            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.70            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.75            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.80            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.85            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.90            0.001780        3201            NO             
1          0               2               256             0               2167816         BEST            0.95            0.001780        3201            NO             
2851       0               2               256             0               2167816         BEST            0.50            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.55            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.60            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.65            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.70            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.75            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.80            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.85            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.90            0.015093        3188            NO             
1          0               2               256             0               2167816         BEST            0.95            0.015093        3188            NO             
2861       0               2               256             0               2167816         BEST            0.50            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.55            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.60            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.65            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.70            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.75            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.80            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.85            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.90            0.013190        3190            NO             
1          0               2               256             0               2167816         BEST            0.95            0.013190        3190            NO             
2871       0               2               256             0               2167816         BEST            0.50            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.55            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.60            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.65            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.70            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.75            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.80            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.85            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.90            0.345043        3215            NO             
1          0               2               256             0               2167816         BEST            0.95            0.345043        3215            NO             
2881       0               2               256             0               2167816         BEST            0.50            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000000        3247            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000000        3247            NO             
2891       0               2               256             0               2167816         BEST            0.50            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000018        3207            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000018        3207            NO             
2901       0               2               256             0               2167816         BEST            0.50            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.55            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.60            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.65            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.70            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.75            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.80            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.85            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.90            0.001596        3186            NO             
1          0               2               256             0               2167816         BEST            0.95            0.001596        3186            NO             
2911       0               2               256             0               2167816         BEST            0.50            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.55            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.60            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.65            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.70            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.75            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.80            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.85            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.90            0.500000        3208            NO             
1          0               2               256             0               2167816         BEST            0.95            0.500000        3208            NO             
2921       0               2               256             0               2167816         BEST            0.50            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.55            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.60            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.65            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.70            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.75            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.80            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.85            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.90            0.062487        3231            NO             
1          0               2               256             0               2167816         BEST            0.95            0.062487        3231            NO             
2931       0               2               256             0               2167816         BEST            0.50            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.55            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.60            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.65            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.70            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.75            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.80            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.85            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.90            0.041552        3191            NO             
1          0               2               256             0               2167816         BEST            0.95            0.041552        3191            NO             
2941       0               2               256             0               2167816         BEST            0.50            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.55            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.60            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.65            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.70            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.75            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.80            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.85            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.90            0.373336        3210            NO             
1          0               2               256             0               2167816         BEST            0.95            0.373336        3210            NO             
2951       0               2               256             0               2167816         BEST            0.50            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.55            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.60            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.65            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.70            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.75            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.80            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.85            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.90            0.049920        3188            NO             
1          0               2               256             0               2167816         BEST            0.95            0.049920        3188            NO             
2961       0               2               256             0               2167816         BEST            0.50            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.55            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.60            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.65            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.70            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.75            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.80            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.85            0.884366        3192            OK             
1          0               2               256             0               2167816         BEST            0.90            0.884366        3192            NO             
1          0               2               256             0               2167816         BEST            0.95            0.884366        3192            NO             
2971       0               2               256             0               2167816         BEST            0.50            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.55            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.60            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.65            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.70            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.75            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.80            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.85            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.90            0.065561        3197            NO             
1          0               2               256             0               2167816         BEST            0.95            0.065561        3197            NO             
2981       0               2               256             0               2167816         BEST            0.50            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000015        3210            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000015        3210            NO             
2991       0               2               256             0               2167816         BEST            0.50            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000388        3213            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000388        3213            NO             
3001       0               2               256             0               2167816         BEST            0.50            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000023        3192            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000023        3192            NO             
3011       0               2               256             0               2167816         BEST            0.50            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000009        3193            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000009        3193            NO             
3021       0               2               256             0               2167816         BEST            0.50            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000095        3195            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000095        3195            NO             
3031       0               2               256             0               2167816         BEST            0.50            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.55            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.60            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.65            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.70            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.75            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.80            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.85            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.90            0.002006        3186            NO             
1          0               2               256             0               2167816         BEST            0.95            0.002006        3186            NO             
3041       0               2               256             0               2167816         BEST            0.50            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000861        3215            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000861        3215            NO             
3051       0               2               256             0               2167816         BEST            0.50            0.000008        3193            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000008        3193            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000008        3193            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000008        3193            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000008        3193            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000008        3193            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000008        3193            NO             
